产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
调味品-->复合调味品,康熙草原清汤料,滨州市滨城区利佰家购物广场,山东市场监管局,合格,2015-02-05,,200g/袋,老才臣,北京市老才臣食品有限公司,北京市平谷区兴谷经济开发区5号区,滨州市滨城区利佰家购物广场,滨州市滨城区滨北办事处凤凰一路,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477712
调味品-->复合调味品,火锅底料,陈际儒饺子城,山东市场监管局,合格,2015-02-05,,/,,/,/,陈际儒饺子城,济南市章丘市明水秀水大街44号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477713
调味品-->复合调味品,伊顺肥羊火锅汤料（红油辣汤）,利津县北宋中心超市,山东市场监管局,合格,2015-02-05,,160g/袋,伊顺,呼和浩特市伊顺清真食品有限公司,呼和浩特市玉泉区鄂尔多斯西街,利津县北宋中心超市,东营市利津县北宋镇政府驻地,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477714
调味品-->复合调味品,芝麻酱,青岛柏兰集团有限公司,山东市场监管局,合格,2015-02-05,,340g/瓶,柏兰,青岛柏兰集团有限公司,青岛市胶州市广州北路845号,青岛柏兰集团有限公司,青岛市胶州市广州北路845号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477715
调味品-->复合调味品,火锅底料,河东区和谐火锅店,山东市场监管局,合格,2015-02-05,,/,,河东区和谐火锅店,临沂市河东区孝友路南段路东,河东区和谐火锅店,临沂市河东区孝友路南段路东,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477716
调味品-->复合调味品,麻辣鱼佐料,阳信县阳信镇八毛干货香料批发部,山东市场监管局,合格,2015-02-05,,180g/袋,胖子,重庆胖子天骄食品有限公司,重庆市渝北区空港新城顺义路9号,阳信县阳信镇八毛干货香料批发部,滨州市阳信县园亭商场,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477717
调味品-->复合调味品,火锅蘸料,青岛十八家家悦超市有限公司南宁路店,山东市场监管局,合格,2015-02-05,,160克/盒,旺顺,内蒙古旺顺食品有限公司,呼和浩特市回民区鄂尔多斯西街（西二环向东100米处）,青岛十八家家悦超市有限公司南宁路店,青岛市四方区南宁路13号甲,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477718
调味品-->复合调味品,旺顺涮肥羊火锅调料,滨州经济开发区征南粮油批发店,山东市场监管局,合格,2015-02-05,,160g/袋,旺顺,内蒙古旺顺食品有限公司,呼和浩特市回民区鄂尔多斯西街,滨州经济开发区征南粮油批发店,滨州市经济开发区秦皇河果蔬市场B区,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477719
调味品-->复合调味品,肥羊王火锅汤料（清汤）,广饶县鲁百百货大楼有限责任公司,山东市场监管局,合格,2015-02-05,,200g/袋,华程食品,内蒙古华程科贸有限责任公司,内蒙古呼和浩特金川开发区蒙吉利小区,广饶县鲁百百货大楼有限责任公司,东营市广饶县新天地商务中心,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477720
调味品-->复合调味品,涮牛羊美味清汤,无棣盐百购物中心有限公司,山东市场监管局,合格,2015-02-05,,200g/袋,草原红太阳,内蒙古红太阳食品有限公司,呼和浩特裕隆工业园C区15号,无棣盐百购物中心有限公司,滨州市无棣县腾达大街以北、镜湖东路以东,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477721
调味品-->复合调味品,重庆火锅浓缩底料,阳信县红河海产购销处,山东市场监管局,合格,2015-02-05,,400g/袋,,重庆红九九食品有限公司,重庆市大渡口区,阳信县红河海产购销处,滨州市阳信县园亭商场,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477722
调味品-->复合调味品,涮羊肉调料,商河县孙集乡如意火锅店,山东市场监管局,合格,2015-02-05,,125g/袋,飞虎,天津市味豪食品有限公司,天津市武清区陈咀镇万兴工贸园万兴路9号,商河县孙集乡如意火锅店,济南市商河县孙集乡,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477723
调味品-->复合调味品,海友幼滑型花生酱,青岛华润万家生活超市有限公司乐客城分店,山东市场监管局,合格,2015-02-05,,340克/瓶,海友,青岛食品股份有限公司,青岛市李沧区四流中支路2号,青岛华润万家生活超市有限公司乐客城分店,青岛市李沧区夏庄路7号B1-A-01,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477724
调味品-->复合调味品,火锅汤料,东统一银座商业有限公司泰安上上城店,山东市场监管局,合格,2015-02-05,,180g/包,云亭,山东云亭食品有限公司,济南市历城区柳埠镇摩天岭凤凰工业园柳埠三区300号,东统一银座商业有限公司泰安上上城店,泰安市泰明路以东五马街以南,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477725
调味品-->复合调味品,火锅蘸料,东营银座商城有限公司广饶店,山东市场监管局,合格,2015-02-05,,100g/袋,原桂茂天天买卖,龙口市天天买卖食品有限公司,山东龙口经济开发区工业园,东营银座商城有限公司广饶店,东营市广饶县孙武路与乐安大街交汇处,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477726
调味品-->复合调味品,火锅蘸料原味,滨州银座商城有限公司邹平分公司,山东市场监管局,合格,2015-02-05,,150克/袋,老庞家,山东庞大调味食品有限公司,山东省乐陵市庞大路1路,滨州银座商城有限公司邹平分公司,滨州市邹平县黄山二路8号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477727
调味品-->复合调味品,鸿兴源和谐草本火锅川式劲辣味,乳山市惠馨特超市,山东市场监管局,合格,2015-02-05,,160克/袋,,山东鸿兴源食品有限公司,禹城高新技术产业开发区,乳山市惠馨特超市,山东省威海市乳山区光明街东首,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477692
调味品-->复合调味品,火锅蘸料（香辣口味）,青岛乐天超市有限公司威海威高广场店,山东市场监管局,合格,2015-02-05,,140g/袋,,内蒙古华程科贸有限责任公司,内蒙古呼和浩特金川开发区蒙吉利小区,青岛乐天超市有限公司威海威高广场店,威海市环翠区新威路17-5号（威高广场负一层）,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477693
调味品-->复合调味品,重庆火锅浓缩底料,乳山振华购物中心有限公司,山东市场监管局,合格,2015-02-05,,150克/袋,红99,重庆红九九食品有限公司,重庆市大渡口区建胜镇建路村钓鱼嘴（重庆大渡口区钓鱼嘴）,乳山振华购物中心有限公司,山东省威海市乳山市商业街79号79F,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477694
调味品-->复合调味品,旺顺涮肥羊蒙式火锅汤料,威海经济技术开发区长峰贺家香油调料店,山东市场监管局,合格,2015-02-05,,160g/袋,旺顺,内蒙古旺顺食品有限公司,呼和浩特市回民区鄂尔多斯西街（西二环向东100米）,威海经济技术开发区长峰贺家香油调料店,威海市经济技术开发区长峰农贸市场37号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477695
调味品-->复合调味品,草原旺顺骨汤火锅底料,滕州银座商城有限公司大同路分公司,山东市场监管局,合格,2015-02-05,,220g/包,旺顺,内蒙古旺顺食品有限公司,呼和浩特市回民区鄂尔多斯西街（西二环向东100米）,滕州银座商城有限公司大同路分公司,滕州市大同路西侧,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477696
调味品-->复合调味品,草原肥羊火锅汤料,山东潍坊百货集团股份有限公司泰安中百大厦,山东市场监管局,合格,2015-02-05,,200g/袋,食圣,内蒙古呼和浩特市蒙荣食品有限公司,呼和浩特裕市隆工业园区C区,山东潍坊百货集团股份有限公司泰安中百大厦,泰安市财源大街90号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477697
调味品-->复合调味品,云亭火锅蘸料（原味）,莱芜莱钢福来德经贸有限公司,山东市场监管局,合格,2015-02-05,,125g/袋,云亭,山东云亭食品有限公司,济南市历城区柳埠镇摩天岭凤凰工业园柳埠三区300号,莱芜莱钢福来德经贸有限公司,山东省莱芜市钢城区新兴路中段,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477698
调味品-->复合调味品,火锅调料,莱芜信誉楼百货有限公司,山东市场监管局,合格,2015-02-05,,150g/袋,王致和,大厂回族自治县春和食品有限公司,大厂县工业园区（102国道北侧）,莱芜信誉楼百货有限公司,山东省莱芜市莱城区文化北路以东嬴牟东大街以北,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477699
调味品-->复合调味品,火锅蘸料,山东十八乐超市有限公司莱芜钢城城子坡店,山东市场监管局,合格,2015-02-05,,140g/袋,,内蒙古华程科贸营销责任公司,内蒙古呼和浩特金川开发区蒙吉利小区,山东十八乐超市有限公司莱芜钢城城子坡店,山东省莱芜市钢城区钢都大街93号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477700
调味品-->复合调味品,涮肥羊（火锅清汤）,莱芜市营昊商贸有限公司,山东市场监管局,合格,2015-02-05,,160g/袋,草原福老大,内蒙古福老大食品有限责任公司,内蒙古自治区呼和浩特市玉泉区裕隆工业园路北,莱芜市营昊商贸有限公司,山东省莱芜市高新区顺河大街程故事沿街楼,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477701
调味品-->复合调味品,麻辣香锅（调味料）,山东省菏泽市东明县五四路中段49号,山东市场监管局,合格,2015-02-05,,200g/袋,草原红太阳,内蒙古红太阳食品有限公司,呼和浩特裕隆工业园C区15号,山东省菏泽市东明县五四路中段49号,山东省菏泽市东明县五四路中段49号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477702
调味品-->复合调味品,大红袍麻辣烫底料,鄄城县苏果副食超市,山东市场监管局,合格,2015-02-05,,150克/袋,大红袍,四川天味家园食品有限公司,成都市郫县中国川菜产业化园区永安路555号,鄄城县苏果副食超市,菏泽市鄄城县富春乡信用社对过,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477703
调味品-->复合调味品,火锅底料（辣汤）,东明光洋百货商贸有限责任公司有限公司,山东市场监管局,合格,2015-02-05,,235克/袋,小肥羊,内蒙古小肥羊调味食品有限公司,内蒙古包头稀土高新区秋实路1号,东明光洋百货商贸有限责任公司有限公司,菏泽市东明县五四路中段,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477704
调味品-->复合调味品,火锅汤料,山东明大实业集团有限公司,山东市场监管局,合格,2015-02-05,,238g/袋,草原红太阳,内蒙古红太阳食品有限公司,呼和浩特裕隆工业园C区15号,山东明大实业集团有限公司,山东省菏泽市东明县五四路中段49号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477705
调味品-->复合调味品,天香尚汤(火锅底料),山东潍坊百货集团股份有限公司青州中百佳乐家超市,山东市场监管局,合格,2015-02-05,,196克/袋,小尾羊,内蒙古小尾羊食品有限公司,内蒙古包头市,山东潍坊百货集团股份有限公司青州中百佳乐家超市,青州市范公亭东路2626号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477706
调味品-->复合调味品,草原飘香涮肥羊火锅汤料,山东潍坊百货集团股份有限公司青州中百佳乐家超市,山东市场监管局,合格,2015-02-05,,200g/袋,乐畅草原飘香,山东乐畅调味品有限公司,乐陵市城南经济开发区,山东潍坊百货集团股份有限公司青州中百佳乐家超市,青州市范公亭东路2626号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477707
调味品-->复合调味品,四川麻辣烫底料,河东区运荣日用品百货超市,山东市场监管局,合格,2015-02-05,,150g/袋,大红袍,四川天味食品集团股份有限公司,成都市双流县腾飞一路333号,河东区运荣日用品百货超市,河东区汤头镇办事处驻地,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477672
调味品-->复合调味品,火锅汤料,兰陵县宝庆超市有限公司,山东市场监管局,合格,2015-02-05,,160g/袋,蒙香,内蒙古蒙香调味食品有限公司,呼和浩特市金桥开发区旺乌达路南口,兰陵县宝庆超市有限公司,临沂市兰陵县县城中兴路61号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477673
调味品-->复合调味品,香辣腌料（复合调味料）,济南佳农食品有限公司,山东市场监管局,合格,2015-02-05,,500g/袋,,济南佳农食品有限公司,济南市历城区工业北路82-5号,济南佳农食品有限公司,济南市历城区工业北路82-5号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477674
调味品-->复合调味品,火锅底料,滨州市滨城区利佰家购物广场,山东市场监管局,合格,2015-02-05,,150g/袋,广乐,四川广乐食品有限公司,成都经济技术开发区雅士路118号,滨州市滨城区利佰家购物广场,滨州市滨城区滨北办事处凤凰一路,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477675
调味品-->复合调味品,小蒙香火锅汤料清汤,广饶鲁百百货大楼有限责任公司,山东市场监管局,合格,2015-02-05,,200g/袋,蒙香,内蒙古蒙香调味食品有限公司,呼和浩特市金桥开发区旺乌达路南口,广饶鲁百百货大楼有限责任公司,东营市广饶县新天地商务中心,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477676
调味品-->复合调味品,原味腌料（复合调味料）,济南佳农食品有限公司,山东市场监管局,合格,2015-02-05,,500g/袋,,济南佳农食品有限公司,济南市历城区工业北路82-5号,济南佳农食品有限公司,济南市历城区工业北路82-5号,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477677
调味品-->复合调味品,重庆火锅浓缩底料,马山子镇海豹水产门市,山东市场监管局,合格,2015-02-05,,400g/袋,红99,重庆红九九食品有限公司,重庆市大渡口区建胜镇建路村钓鱼嘴（重庆市大渡口区钓鱼嘴）,马山子镇海豹水产门市,滨州市北海新奇马山子镇付山子村,山东市场监管局,,2015-02-05,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=477678
